rt,response,stim
2.780440381529843,1.0,2
1.020439801347493,1.0,1
1.0304622272869892,1.0,3
1.193105789128822,1.0,4
1.072978642853741,1.0,1
1.5401594069171551,1.0,1
0.9562228811300884,1.0,4
1.0465747857733732,1.0,1
0.873450403053539,1.0,1
1.9392570490890648,1.0,4
1.5158736551520633,1.0,2
1.059982901649164,1.0,1
1.2938647709352153,1.0,2
2.1585816764481933,1.0,2
1.0943302116202176,1.0,3
1.6642953033933736,1.0,2
2.6403670983509073,1.0,1
0.936871981778495,0.0,2
1.2036122820973105,1.0,4
1.0188516960988636,1.0,1
1.2774237270068625,1.0,2
1.246051759598231,1.0,4
3.5253174064891937,1.0,3
1.3497657899306432,1.0,3
0.9011808890572865,1.0,1
1.8397911946558452,1.0,3
1.528234106130185,1.0,2
1.0722550568825682,1.0,3
1.8342055495022578,1.0,2
1.314249890046085,1.0,3
1.9141553309318624,1.0,3
0.9788317987677146,1.0,4
1.02942325209915,1.0,1
1.3278555712258822,1.0,4
1.1673116223728357,1.0,4
1.2157647876456394,1.0,3
0.9117767184916374,1.0,4
1.0983767375410025,1.0,2
0.8524466362086969,1.0,4
1.3349863603543781,0.0,3
1.0715461462623352,1.0,1
1.290129221699317,1.0,4
2.3695125531394297,1.0,1
0.9694153243808614,1.0,4
1.388625790064907,1.0,1
0.9880088685094961,1.0,3
0.8470148220685587,1.0,1
1.3532201011976213,1.0,4
1.2090802086122494,1.0,1
1.2410095776967864,0.0,2
1.7849589226507305,1.0,1
1.21746670732864,1.0,2
1.0089225709862149,1.0,4
1.0119892412176341,1.0,3
1.1668655476305503,0.0,2
0.8621486287493099,1.0,1
1.2246422052967318,1.0,2
0.8973833267600639,1.0,1
1.2998298847660408,1.0,2
0.8998618068553697,1.0,2
1.302516680257213,1.0,1
1.1817566350064226,1.0,3
0.8857684401900769,1.0,3
0.9769320220175359,1.0,2
0.8110772562295097,1.0,3
1.0302830099326457,1.0,4
1.3762506486955317,1.0,2
1.0080565417620164,1.0,2
0.8433483272947342,1.0,3
2.3978628930271952,1.0,3
0.7899320567748873,1.0,4
1.1764799813518039,1.0,4
1.296526700443792,1.0,1
nan,nan,3
0.794412265052415,1.0,3
0.9736430227658275,1.0,4
0.7842171969405172,1.0,4
1.2589657501603142,1.0,3
1.4021786381745187,1.0,2
1.002069046440738,1.0,4
1.060706929776643,1.0,1
1.0558589744532583,1.0,4
1.6020575283409926,1.0,4
1.7219326098866077,1.0,1
1.4265057329821502,1.0,3
1.2418805819206682,1.0,4
1.0336753352094092,1.0,1
1.3163966482406977,1.0,2
1.0849241865407748,1.0,1
1.2389787063530093,1.0,1
1.335030873683536,1.0,2
2.31894834801642,1.0,1
1.255466763140248,1.0,4
1.470733085797292,1.0,2
1.7906978965020244,1.0,1
1.98324186908485,1.0,2
1.191290521229348,1.0,1
1.5346123736699155,1.0,2
1.1350493613308572,1.0,2
1.3938389868853847,1.0,3
0.9610758264925607,1.0,1
1.203795908975735,1.0,3
1.307720263956071,1.0,2
1.3562152294662155,1.0,2
1.1162009762183516,1.0,3
0.8141684465399521,1.0,4
1.1612992039199526,1.0,3
0.9287003555964475,1.0,3
2.4438650249321654,1.0,2
0.9313675849552965,1.0,3
1.0620504327980598,1.0,4
1.376996267245886,1.0,4
1.257204644804915,1.0,2
0.8808907822440233,1.0,3
1.891730804168219,1.0,4
1.155035674228202,1.0,3
1.2189463370941667,1.0,3
1.0587428930939495,1.0,4
1.1815446199407234,1.0,1
0.9813815681645792,1.0,4
