rt,response,stim
2.2246517671119364,1,2
2.9681042300398985,1,1
1.2080591774538334,0,3
1.5445572744829406,0,4
0.8884856625772954,0,1
1.0670275288503035,0,1
1.525708203411341,1,4
1.2485353101583314,0,1
1.005040888718213,0,1
1.200193434866378,0,4
2.0720199641073123,0,2
1.191582289775397,0,1
2.079494917736156,1,2
2.055390909274138,1,2
2.0713479892547184,1,3
1.1678158463582804,1,2
0.8798425681052322,0,1
1.170323804126383,1,2
1.5782764455216238,0,4
1.018330694110773,0,1
1.4368541944495519,1,2
1.4607748533671838,1,4
1.284201974151074,0,3
2.0366654397985258,0,3
0.9429245169885689,0,1
1.1031693670447567,1,3
1.841732114819024,1,2
1.4252673046648852,0,3
1.5372202097460104,1,2
2.3851350043623825,1,3
1.1216050361435919,0,3
1.356220249850594,0,4
0.9081751300909673,0,1
1.7346928884398949,0,4
2.462630166734016,1,4
1.1827238031255547,0,3
1.3987392965645995,0,4
1.9425144015876867,0,2
1.5740122279130446,0,4
1.1824361292965477,1,3
2.629807173725567,1,1
1.9822811568192265,0,4
0.9583061801276926,0,1
1.3287853808469663,0,4
1.048327824624721,0,1
1.1714131362859916,0,3
1.1708015831318335,0,1
1.5794021847032127,0,4
1.1867197926585504,0,1
1.9306108543278242,1,2
0.8351369344018167,0,1
1.1496709521816229,1,2
2.6291159365937347,0,4
1.2615682000032393,0,3
1.0131431656627683,1,2
0.8665200974537584,0,1
2.770735644029628,1,2
1.1225430884587695,0,1
2.1014674971665954,1,2
1.8612174214722472,0,2
1.2527821062976727,0,1
1.7806544080049207,0,3
1.2691381024487782,0,3
1.0930763743381249,1,2
3.4632012512665824,0,3
1.655650268199679,0,4
1.623140607985988,1,2
1.3030138230787998,1,2
1.1430504627060145,1,3
1.7513936414034106,0,3
1.5273762129145325,0,4
1.894839490068989,0,4
0.8948352860970772,0,1
1.4574151114393317,0,3
1.6972708459070418,1,3
1.417811796789465,0,4
2.041660628241516,0,4
1.5051443387237669,0,3
2.8410453854558,1,2
2.720952415806096,0,4
1.7215066072458285,0,1
2.1294152798800496,0,4
1.457379023249814,1,4
1.0173164709922276,0,1
2.003401879908779,0,3
1.6753948365221731,0,4
1.0913070092974522,0,1
2.1343201185118232,1,2
1.854355558007228,0,1
1.02236942820673,0,1
0.9284547829847725,1,2
1.6271365854881878,0,1
2.5000242422720476,1,4
1.4750652232323773,0,2
1.1389811447879765,0,1
1.6381052837896277,1,2
2.701530890622962,1,1
3.3574691585017717,1,2
1.6854056938609574,1,2
2.5737594742276997,0,3
1.1174042420716432,0,1
1.7359878553033923,0,3
1.5443438223774137,1,2
1.6558349772931251,0,2
1.3923445191940118,0,3
2.32016864014804,0,4
1.223715120464476,1,3
2.144108259559289,0,3
2.4240427866752725,0,2
3.1040367238492763,0,3
2.2555001945074764,0,4
2.1599197234754683,0,4
2.423777957468701,0,2
1.3433175066929834,0,3
2.1597331916273106,0,4
1.7272191048650711,0,3
1.4636323444174195,0,3
1.2710221929228283,0,4
1.0475025757223193,0,1
1.657613853156363,0,4
