rt,response,stim
1.605114080668045,0.0,2
2.873294412469022,0.0,1
2.4380990199360895,1.0,3
1.5559676905900233,1.0,4
2.3835945459259165,1.0,1
2.413012860757135,0.0,1
2.954738011225345,1.0,4
1.263096316959036,1.0,1
0.9561338811968199,1.0,1
2.4489808611183435,0.0,4
1.5825429307187733,0.0,2
1.4514227704198674,1.0,1
2.3432878576559233,1.0,2
1.6770257237699298,1.0,2
2.593609780341012,1.0,3
nan,nan,2
1.1510070127028484,1.0,1
1.3792583572362673,0.0,2
1.583530952658748,1.0,4
1.3093424540325032,1.0,1
1.827657573786837,0.0,2
1.7679899550003029,1.0,4
1.9578105058967594,1.0,3
2.2111487915549333,1.0,3
1.520938046563515,1.0,1
1.7734844133333354,1.0,3
1.5556051473104162,0.0,2
2.023355207271834,1.0,3
1.5494789096360364,1.0,2
2.497692765870852,1.0,3
1.4867592982031965,0.0,3
1.8349660597809816,1.0,4
2.5759815190053814,1.0,1
1.6702335567642876,1.0,4
2.0041644883704066,1.0,4
2.5277749198316997,0.0,3
1.9639427675629122,1.0,4
2.193735493208351,1.0,2
2.2303420427588208,1.0,4
2.2601217730630196,0.0,3
1.3217454359537442,1.0,1
1.6468865027836728,1.0,4
1.2028635075544116,1.0,1
1.6479165392870527,1.0,4
2.6523129799288654,1.0,1
2.1465452946022197,1.0,3
1.25593754656893,1.0,1
2.205650032518406,1.0,4
1.291063153423238,1.0,1
1.4078796073727062,0.0,2
1.1881169159746605,1.0,1
1.4418637113117256,1.0,2
1.894840545407078,1.0,4
1.6345546147977075,1.0,3
1.5032484987013959,1.0,2
1.3329683710335303,1.0,1
2.114101260512143,1.0,2
1.277561495171085,1.0,1
1.450128336898615,0.0,2
1.5426904689043113,1.0,2
1.3323424472660008,1.0,1
1.4085137445817963,1.0,3
2.276768890576477,1.0,3
1.9463115258095058,1.0,2
1.8160836201095663,0.0,3
1.9396349304329306,1.0,4
1.9219493133537071,1.0,2
1.6071013454734384,1.0,2
2.179924617391407,1.0,3
2.0648355334337793,1.0,3
2.3091031484605082,1.0,4
2.186735439825952,1.0,4
1.1666042984479645,1.0,1
2.347886145645134,1.0,3
1.9856751450170123,0.0,3
1.8459899925937862,1.0,4
1.7875396954168536,1.0,4
2.0399580485932347,1.0,3
1.73379728800046,1.0,2
2.026784690398017,1.0,4
1.207387522697445,1.0,1
1.691718306936309,1.0,4
1.840663009063519,1.0,4
1.957726554963756,1.0,1
1.7139761551561605,1.0,3
1.5278130457172665,1.0,4
1.6132028706442725,1.0,1
2.1134262275236324,0.0,2
1.3496424356117132,1.0,1
2.2902816314099255,1.0,1
2.630695139528598,1.0,2
1.6423769686812193,1.0,1
2.1598377101008737,1.0,4
1.2208259034673574,0.0,2
2.3545648282160982,1.0,1
1.8869888865915527,1.0,2
1.2352656052753446,1.0,1
1.7606616797552306,1.0,2
1.32509688086202,0.0,2
2.0178154742616243,1.0,3
1.326215686289288,1.0,1
1.7551503764993868,1.0,3
2.2391249331776635,1.0,2
2.3010492573389456,1.0,2
1.4485900083832348,1.0,3
1.3894680826906551,1.0,4
1.6904222012535683,1.0,3
1.8639091920017563,1.0,3
1.1003940677360333,0.0,2
1.664340856306353,1.0,3
1.8382401311264402,1.0,4
1.6838582121254149,1.0,4
1.1355606816464388,0.0,2
1.7324512821287499,1.0,3
1.8179298699637911,1.0,4
1.8956527227137485,1.0,3
1.6453707454425057,1.0,3
2.0593519531730635,1.0,4
1.2547706664963698,1.0,1
1.8930778374678994,1.0,4
