rt,response,stim
0.8460543460241752,0,2
0.7854103821318859,1,1
0.8597148304233997,1,3
0.9024580898080785,1,4
0.8330726394979138,1,1
0.7956015400245633,0,1
0.9102837007380913,1,4
0.8803576720492856,1,1
0.7393863590182264,1,1
0.9497091997081952,1,4
0.8206368897385801,1,2
0.73934304582599,1,1
1.34946451058795,1,2
1.1655002496527231,1,2
0.9013644828487486,1,3
0.6718741440968188,0,2
0.8190913848193304,1,1
0.9331638371613735,1,2
0.8398278370809749,1,4
0.6665831670097759,1,1
0.9969749789447633,1,2
1.0322743519732285,1,4
0.7543823786163557,1,3
0.8374116768482054,1,3
0.6479653073365625,1,1
0.75470118476278,1,3
0.7571202566041393,1,2
0.7039380698224704,1,3
1.2744079557905934,1,2
0.9698900399716877,1,3
0.9568730542487174,1,3
0.8397304094696665,1,4
0.6898108707428037,1,1
0.9328647385164004,1,4
0.7673842949579921,1,4
0.6577239769931111,1,3
0.7967471769561598,1,4
0.7988630714935425,1,2
1.0500058372554122,1,4
1.0521822379150763,1,3
0.6312623479361719,1,1
0.8493697482754214,1,4
0.612531519035656,1,1
0.6785773658493781,1,4
0.8092466632806463,1,1
0.9642497780869235,1,3
0.8382909256197308,1,1
0.8814928686970234,1,4
0.827611480669475,1,1
0.9427637880326074,1,2
0.7529725673084613,1,1
1.1398038233246552,1,2
0.8621601308077516,1,4
0.8326113870916743,1,3
1.1473573582297831,1,2
0.9638637733278301,1,1
1.0139332455482872,1,2
0.6645327806672867,1,1
0.8032000815464926,1,2
1.0056920415345303,1,2
0.6804667654805598,1,1
0.747937267391535,1,3
0.9337432744241596,1,3
0.8247371390571061,1,2
0.9953174161810239,1,3
1.093573298553565,1,4
1.0720769163408477,1,2
0.8907050792740847,1,2
1.013467944561853,1,3
0.8244741467706262,1,3
1.0670667651456824,1,4
0.8371553920915176,1,4
0.8879367196277599,1,1
0.8348302226486339,1,3
0.7496218648066133,1,3
0.7362609121837522,1,4
0.8346475582857238,1,4
0.7734740876157957,1,3
0.7115752292656907,1,2
0.754489139618272,1,4
0.876940601104252,1,1
0.8798610742742312,1,4
0.9300733176032736,1,4
1.0049486307552797,1,1
0.7513014150317758,1,3
0.8664684338409643,1,4
0.8210441239780266,1,1
0.7836178596735408,1,2
0.7941884351102999,1,1
0.9246556825164589,1,1
0.9914883946712507,1,2
1.0340766590024941,1,1
0.8362951529998099,1,4
0.7908398922518245,1,2
0.7698658250228618,1,1
0.8126361611684843,1,2
0.8231983567056886,1,1
0.7859546424651853,1,2
0.8443416702311879,1,2
0.7190412113650382,1,3
0.7138004535181608,1,1
0.7079371738136615,1,3
0.8624200911708613,1,2
0.8570977029976348,1,2
0.9716273320946129,1,3
0.9747532571791453,1,4
0.8010313358909116,1,3
0.6916595710126785,1,3
0.9266657184107316,1,2
0.8173066587351059,1,3
0.867394229252568,1,4
0.8699903076703777,1,4
0.8011861083632539,1,2
0.9317174502693888,1,3
0.8938697546254843,1,4
0.9045345242238909,1,3
0.8670266115450431,1,3
0.9337731244313545,1,4
0.7602641235762349,1,1
0.9068584935303079,1,4
