rt,response,stim
1.2457790417029173,0,2
0.9897552760849067,1,1
1.2798473133298103,1,3
1.2723489746604173,1,4
0.9042527434849035,1,1
1.314237053920806,1,1
0.9862211929103069,1,4
0.8768532120393502,1,1
0.9999566977930954,1,1
1.0421337974330527,1,4
1.4449043800850632,0,2
0.9888407452090178,1,1
1.2712873303080414,1,2
1.343719451704601,1,2
0.9915779311395454,1,3
1.3057639974867925,1,2
1.042201302396279,1,1
1.1484033898359485,1,2
1.0767228766326298,1,4
0.9509161664736894,1,1
1.4978648614051053,1,2
1.0179228024389886,1,4
0.8525228298440197,1,3
0.814626455627149,1,3
0.84124963036993,1,1
1.0682792037914624,1,3
1.1423929756892903,1,2
1.0384183986261633,1,3
1.760952982442177,1,2
1.1528996901924984,1,3
1.5612588644398784,1,3
1.0088042153201968,1,4
1.0998941423968063,1,1
0.9819892997747957,1,4
0.8491072224933305,1,4
0.8917370321960334,1,3
0.9898401663667755,1,4
0.9130607109200355,1,2
0.9390865225359448,1,4
0.9577302785928623,1,3
1.0963146919639257,1,1
0.7873474393254583,1,4
0.9740501229862275,1,1
0.9440368293362553,1,4
1.034827313864298,1,1
1.1018551340494014,1,3
0.7923060026460007,1,1
0.9225077963219519,1,4
0.8291019403914106,1,1
1.7441892138849653,1,2
1.248208230788805,1,1
0.9837282767075521,1,2
1.0502969590743305,1,4
1.085308997786342,1,3
1.2880487768125022,1,2
1.0954909046249668,1,1
1.4020314616755059,1,2
0.9220326116737851,1,1
0.9326759874056734,1,2
1.1272238287801883,1,2
0.8979392021865351,1,1
0.9832808724750066,1,3
0.9676849069910531,1,3
0.8822995538357645,1,2
0.8362892683580867,1,3
0.7594164224756241,1,4
1.6655168612851412,0,2
1.4818832877699606,1,2
0.8579315826591483,1,3
1.0040863273607101,1,3
0.7192084476864693,1,4
0.9776808661245013,1,4
0.996398160872559,1,1
0.9825331474057748,1,3
0.8900160541816149,1,3
0.7318496911957482,1,4
0.734679019309624,1,4
0.6729693738343485,1,3
0.9634548787180393,1,2
0.9420390939048957,1,4
1.1287471194918908,0,1
0.9393813991791831,1,4
0.8465188825539371,1,4
0.9530052199388592,1,1
1.2592804132782476,1,3
0.8990750319171639,1,4
0.9342827456912346,1,1
1.2003727366009116,1,2
0.8563660197578429,1,1
0.9390038700876175,1,1
1.2701379773279768,1,2
0.845533562152923,1,1
1.0482113285288506,1,4
1.6991787044898956,1,2
0.9307952299004683,1,1
0.9178815241721168,1,2
0.7360167743918282,1,1
1.251038070235154,1,2
0.9624817310450453,1,2
0.821697419272823,1,3
1.1042888258743915,1,1
0.8668632715962303,1,3
1.1494721958570153,1,2
0.9815244169803918,1,2
1.0479348989701975,1,3
1.0266860132087459,1,4
1.0452006637315208,1,3
0.9758780086758634,1,3
0.8580041077075293,1,2
1.0447347251829342,1,3
0.9912888536127866,1,4
0.9298450350579515,1,4
0.9004617937425792,1,2
1.335037187936905,1,3
0.7914903274522658,1,4
0.745685224819681,1,3
1.18016379663095,1,3
0.8281224943020788,1,4
0.9428229882560117,1,1
0.8333383122007945,1,4
