rt,response,stim
2.0826927948855882,1.0,2
2.5732489061483648,1.0,1
1.3438666945166915,1.0,3
1.1913180360152182,1.0,4
1.6477150539067225,1.0,1
1.7197821467943868,1.0,1
1.4877077451892546,1.0,4
2.7195007499540225,1.0,1
1.7430773355881684,1.0,1
2.775351817070259,1.0,4
2.46347709262227,1.0,2
2.135126759752893,1.0,1
2.2151931320968288,1.0,2
nan,nan,2
0.09995679705207294,1.0,3
1.4789859764459834,1.0,2
1.6868292756462324,0.0,1
1.182861450513883,1.0,2
0.9829461930767138,1.0,4
1.3128811555470747,1.0,1
1.41726678408304,0.0,2
1.489265956926829,1.0,4
1.4326292749756249,1.0,3
1.2088215047224367,1.0,3
1.2011512890276208,1.0,1
1.3539757574744726,1.0,3
1.0488913441040495,1.0,2
2.011507639914271,1.0,3
1.0435106995555543,1.0,2
1.6379929345821438,1.0,3
1.1578305934144737,1.0,3
1.334032491027756,1.0,4
1.213913228148158,1.0,1
1.1977023337494757,1.0,4
1.2691427581230528,1.0,4
1.069630184347261,1.0,3
0.9362951834464184,1.0,4
1.0989510821545991,1.0,2
0.8933522936458758,1.0,4
1.215986649867773,1.0,3
1.20789868123029,0.0,1
1.0472500738596864,1.0,4
2.402355576201444,0.0,1
1.050346194411759,1.0,4
0.9970882767738658,1.0,1
1.4308163322384644,1.0,3
1.6154062907316984,1.0,1
1.4232700245302112,1.0,4
2.7268093119400874,0.0,1
0.9831620026197925,1.0,2
1.1539726710961986,1.0,1
1.321821877025286,1.0,2
1.193776169548073,1.0,4
2.1056666620988835,1.0,3
1.2176056500611594,1.0,2
1.6730309550239326,1.0,1
1.265428357919518,1.0,2
1.5933081291896087,1.0,1
1.145446661630558,1.0,2
1.0333384478890366,1.0,2
2.395821136095037,1.0,1
2.531890582786218,0.0,3
1.8757717928074271,1.0,3
1.539812583132516,1.0,2
1.3391281065978546,0.0,3
1.5550878075518995,1.0,4
1.099567364597533,1.0,2
1.3580045612234244,1.0,2
0.9901454050213943,1.0,3
1.0005043593628216,1.0,3
1.8672386908547196,1.0,4
1.0907155458553461,1.0,4
1.2619034155686677,1.0,1
1.5011700840186677,1.0,3
1.8216028785027447,1.0,3
1.181661842536414,1.0,4
1.3918276818239974,1.0,4
1.1494854002758075,1.0,3
1.261477583566375,1.0,2
1.2692662570443645,1.0,4
1.9971620728028938,1.0,1
1.173191929296081,1.0,4
1.0931224739160825,1.0,4
1.2712225233772187,1.0,1
1.0077179728486954,1.0,3
1.0503113876839052,1.0,4
1.1402560795140744,1.0,1
1.119435937342132,1.0,2
0.9216274224818335,1.0,1
1.956106936748256,1.0,1
1.2526098443286173,1.0,2
1.1166011018722202,1.0,1
1.2631408832348825,1.0,4
1.5990828820449678,0.0,2
1.8945518130585697,1.0,1
2.110921548837723,1.0,2
1.566399615665432,1.0,1
1.8947724441695755,1.0,2
2.1986832854308886,1.0,2
1.1267921314902196,1.0,3
1.0889248491075705,1.0,1
1.0759859647478152,1.0,3
1.414140861847045,0.0,2
1.398498485385062,1.0,2
2.1824638968919317,0.0,3
1.6064543199281616,1.0,4
1.3663753089713282,1.0,3
1.5682663686675369,1.0,3
1.6781120667874347,1.0,2
1.8060946697733016,1.0,3
1.0566840089850302,1.0,4
1.1311998359051358,1.0,4
0.9898837800519686,1.0,2
1.2003948712972488,1.0,3
1.3285647213742777,1.0,4
1.0564544235312496,1.0,3
1.1228688096980477,1.0,3
1.2855574968743895,1.0,4
1.9095327804479894,1.0,1
1.0693986528203823,1.0,4
