rt,response,stim
1.842354568590963,1,2
1.038653623107166,1,1
1.7714816019488353,1,3
0.9852365006136097,1,4
1.0294431404399802,0,1
1.1063965413668484,1,1
1.2002188713577198,0,4
1.1885200822562183,1,1
1.3460594057924027,0,1
1.3030011436057976,1,4
1.0606345058840816,0,2
1.1134877056847472,1,1
1.8210882395178487,1,2
1.7067862662170228,1,2
1.7354915567975695,0,3
1.3807430498382018,1,2
1.6650500953001028,1,1
2.08596342720557,1,2
1.1870249450184929,0,4
1.2725156491887901,0,1
0.9663051522366004,1,2
0.9633505257497745,0,4
1.2250594787237787,1,3
1.1739317220617522,1,3
0.8037860820077185,1,1
1.3920815636029147,0,3
1.950468923048902,1,2
1.6419730933339451,0,3
1.3762682756823779,1,2
1.5485481302694097,0,3
1.3934537388959143,1,3
1.293590800034508,0,4
0.891366688094422,0,1
1.7451374062511604,1,4
1.2627115988289006,1,4
1.8589509693574655,1,3
1.0791490919218631,1,4
0.9809516625882679,1,2
0.9530536261136149,1,4
0.9348731952140952,1,3
0.9165589542899397,0,1
0.9135332032601582,1,4
0.6779137101002561,1,1
1.1067719745424256,1,4
0.8715913849955541,1,1
1.453247252453366,1,3
1.3945392325586,1,1
1.3287385085022834,1,4
0.9576697801894625,1,1
1.2101204521786713,1,2
0.8623143191198324,1,1
1.1801976203096274,1,2
1.8815078559855465,1,4
1.7738931297244562,1,3
1.234040007368094,1,2
0.7116729786739597,0,1
1.700692274089306,1,2
1.0887508031919424,1,1
1.717027196138588,1,2
1.2579408799210796,1,2
1.310757583616578,1,1
1.5550780335415766,1,3
1.0955687414698332,1,3
1.348411372888222,1,2
1.4826910334923014,1,3
0.9505995451145282,1,4
0.9326733267917007,1,2
1.1703627941242303,1,2
1.0147289671840554,1,3
1.1075050845665828,1,3
0.8713000988718704,1,4
0.8054561809913139,1,4
0.9137036567535688,0,1
1.2546139270161802,1,3
1.5563458212564,1,3
1.3440888237255422,1,4
1.2781523437879514,1,4
0.9072582764729304,1,3
1.2329100807892246,0,2
1.534031011913612,1,4
0.9135687760572182,1,1
1.0383230318675487,1,4
1.3472297833468474,1,4
0.9930565163303982,0,1
1.1407100484593684,1,3
0.8590027616428415,1,4
0.840378900829819,1,1
0.9801337228054763,1,2
0.8322385885767289,1,1
0.7972922958942945,1,1
1.2414352306932415,1,2
0.9497541919008654,1,1
0.778687418467598,1,4
0.9514456772722042,1,2
0.9892149608458567,0,1
1.3063368633956998,1,2
0.84690550185951,1,1
1.5307735685200896,1,2
1.1203607114257466,1,2
0.8844946267126943,1,3
0.9602605253367074,1,1
2.0537434761517943,1,3
1.8018833823916793,1,2
0.9276970748232998,1,2
0.8838003195469355,1,3
0.8560299487598968,1,4
1.157092831981572,1,3
0.9301747196441283,1,3
0.7903980030150706,1,2
0.9070799252640427,1,3
0.9366903522914072,1,4
0.830577611362969,1,4
0.818829577332508,1,2
0.9037376882042736,1,3
0.796617080386568,1,4
1.010383464723418,1,3
1.0075892526729149,1,3
0.8297596144384443,1,4
1.2824879756080918,1,1
1.1351102770295256,1,4
