rt,response,stim
1.3031463008453557,1,2
0.959589879585792,1,1
1.0896900369966716,1,3
0.916400455188068,1,4
0.9434576404414656,1,1
0.9860260339487468,1,1
0.9487940755370801,1,4
0.9588284271949306,1,1
1.0774812711176764,1,1
1.0685826356791495,1,4
1.198521734727592,1,2
0.96702823068199,1,1
1.6171597980730894,1,2
1.3376692116423783,1,2
1.129424707486578,1,3
1.164101301396613,1,2
1.0122123231633395,1,1
1.2461871203843202,1,2
1.39098852304528,1,4
1.1980137839761937,1,1
1.0305435266043332,1,2
1.1692146773077638,1,4
1.265072706764613,1,3
1.112525592797283,1,3
1.003104873720531,1,1
1.3896653756305568,1,3
0.9655956516508013,1,2
0.8887062763812992,1,3
1.1067918537382866,1,2
0.9579609300274115,1,3
1.3125736953447813,1,3
0.9520861949688424,1,4
0.9871977421069005,1,1
1.1891549875174405,1,4
1.1335974954631638,1,4
1.3921824712499529,1,3
1.1042215011179906,1,4
1.0828652874001818,1,2
0.9570034560201748,1,4
1.2955279900540972,1,3
1.0955262685608886,1,1
1.3140451869378467,1,4
1.1380712519678582,1,1
1.301096237179081,1,4
1.245157827930825,1,1
1.2769301707455725,1,3
1.15685259226575,1,1
1.2048344338722927,1,4
1.3328155185033665,1,1
0.9322720189693428,0,2
0.8954148387292662,1,1
1.817543907598747,1,2
1.161915598712767,1,4
1.3538093554175248,1,3
0.9939667652572552,0,2
0.8764080028875014,1,1
2.0465718645666584,0,2
1.0625492124443099,1,1
1.401672293686488,1,2
1.3850984058392442,1,2
0.9694642256290535,1,1
1.700096098817994,1,3
1.4761733995728719,1,3
0.9320221327666331,1,2
1.166536249611454,1,3
0.942639378778722,1,4
0.9686759191488363,1,2
1.331273853758148,1,2
0.7952076228957594,1,3
0.9899787375047708,1,3
0.664961867474176,1,4
0.9950570930127469,1,4
0.8942012642999089,1,1
1.6568369464303032,1,3
0.7522795837135163,1,3
1.1073382147403663,1,4
0.6299155906917804,1,4
0.7361205085271649,1,3
1.0592133378115705,0,2
1.0377149821033527,0,4
1.1283752654428554,1,1
1.514538607766326,1,4
1.0590554196451194,1,4
1.0449160107882562,1,1
1.520138882483252,1,3
1.4320752945186541,1,4
1.2160334823890935,1,1
1.487440852625241,1,2
0.9999634385746958,1,1
0.9461723247675309,1,1
1.4452104091678848,1,2
1.189207408335733,1,1
1.837199879686068,1,4
1.2769226481113947,1,2
1.0204535838538504,1,1
1.5676259146371194,1,2
0.9994494179809408,1,1
1.5136497879466333,1,2
1.802099389406294,1,2
1.2420850259177314,1,3
1.265990013936289,1,1
1.473474184621864,1,3
1.1695297346072948,1,2
0.9534300063164665,1,2
0.924359185474259,1,3
0.9347487883374015,1,4
1.201283982193445,1,3
1.1051433230732073,1,3
0.8277095649643798,1,2
0.9509929465905316,1,3
1.1290810004111336,1,4
0.8995554607527083,1,4
1.2388588265371254,1,2
1.0141842970153903,1,3
0.993341096261247,1,4
1.1078925676015388,1,3
1.0539858681158876,1,3
1.2169780918195556,1,4
1.544451362054815,1,1
1.2169678891907552,1,4
