rt,response,stim
1.9739367779893655,1.0,2
0.13462180791793799,0.0,1
2.0964987086299516,1.0,3
nan,nan,4
1.7098505910435051,1.0,1
0.9663019280324079,1.0,1
1.6564088721570442,1.0,4
0.8163445432583103,1.0,1
1.1790036635629804,1.0,1
1.187319786644366,1.0,4
1.6614556783206353,1.0,2
1.0219006426777923,1.0,1
2.360578702413477,1.0,2
0.9604432248161174,0.0,2
1.0590938389195799,1.0,3
1.4056558337251772,1.0,2
1.1416326371818286,1.0,1
1.2878436689752562,0.0,2
1.1202645063622185,1.0,4
0.9387835550787713,1.0,1
1.3169697229768644,1.0,2
1.069405914435265,1.0,4
1.1759443938681216,1.0,3
1.3754600467218552,1.0,3
1.151800125328009,1.0,1
1.3111911669457186,1.0,3
1.335596811677533,1.0,2
1.4157358956872486,1.0,3
0.823539162214729,0.0,2
1.0662500235630432,1.0,3
1.340303457021946,0.0,3
1.0208700478251558,1.0,4
1.047337817704829,1.0,1
0.8973421189311921,1.0,4
1.5160929897028836,1.0,4
1.0601158974914142,1.0,3
0.8071643850435066,1.0,4
1.1453141800102458,0.0,2
0.9452772606491635,1.0,4
1.2439414953041705,1.0,3
0.8682356580684427,1.0,1
0.8547667351795099,1.0,4
0.8015120444360946,1.0,1
0.7636681027488521,1.0,4
0.902775818885857,1.0,1
1.1053330312115577,1.0,3
1.0997920713052736,1.0,1
0.9099630686087039,1.0,4
1.017048324125426,1.0,1
0.8835774341041542,1.0,2
0.8063135453521681,1.0,1
1.048415470379041,1.0,2
0.9075989342181856,1.0,4
0.8301217617972725,1.0,3
0.7848024153045117,0.0,2
0.7873706112950458,1.0,1
1.029467717742591,1.0,2
0.9847228496382741,1.0,1
1.0752704288188397,1.0,2
0.8378677047094243,1.0,2
0.7444524047768937,1.0,1
0.8512388333547278,1.0,3
0.9737141168443486,1.0,3
0.7604657496067375,1.0,2
0.9548472723799932,1.0,3
0.8135552552157606,1.0,4
0.7762676636011747,1.0,2
0.7226280552240496,1.0,2
0.6129491061674344,1.0,3
0.7280063265134231,1.0,3
0.7141757697590947,1.0,4
0.8212766149645176,1.0,4
0.8238365393681306,1.0,1
0.890298620399335,1.0,3
0.652954251596384,1.0,3
0.6957948976832995,1.0,4
0.7457362034911057,1.0,4
0.6364457875042717,1.0,3
0.6714854620568076,1.0,2
0.6096671683098975,1.0,4
0.7883351537511771,1.0,1
0.7593059435130272,1.0,4
0.8260349833071814,1.0,4
0.6526884087470535,1.0,1
0.7427153711196297,1.0,3
0.6894464141405479,1.0,4
0.8123675783790532,1.0,1
0.6711685158261389,1.0,2
0.5851793099973293,1.0,1
0.5882965710516146,1.0,1
1.2068777328822762,1.0,2
1.2708258524744451,1.0,1
0.6947767733781802,1.0,4
0.9289562638477946,1.0,2
0.6519865659356583,1.0,1
0.7826947362609644,1.0,2
0.6731543378209608,1.0,1
0.6839674610728252,1.0,2
0.7025015139515745,1.0,2
0.681240525773319,1.0,3
0.819841419102886,1.0,1
0.7103337942025973,1.0,3
0.6889705511384818,1.0,2
0.7555550095748913,1.0,2
0.6697464281769498,1.0,3
0.6648210850307805,1.0,4
0.6589559239600931,1.0,3
0.6140292523487005,1.0,3
0.7125742548050766,1.0,2
0.9313101234220085,1.0,3
0.6219401698435831,1.0,4
0.7043800579504023,1.0,4
0.5867107420363027,1.0,2
0.5331832272240717,1.0,3
0.5123158764381515,1.0,4
0.5629607665996446,1.0,3
0.7094876287119405,1.0,3
0.792159792057646,1.0,4
0.6829023300815606,1.0,1
0.5893099339264154,1.0,4
